created_at,full_text,text_weight,text_weight_label,class_sentiment
Tue Feb 13 23:28:35 +0000 2024,kpu pilih daftar hadir nyoblos milu,1,1,positif
Tue Feb 13 15:26:29 +0000 2024,ketua kpu kota sungai penuh jumiral lestari wakil walikota sungai penuh bawaslu kodim polres kerinci damping anggota sekretaris kpu kota sungai penuh simbolis laksana lepas logistik milu,-2,-1,negatif
Tue Feb 13 07:55:01 +0000 2024,demokrat gelar doa ahy terima kasih juang kawal suara rakyat kpu ketok palu,16,1,positif
Tue Feb 13 14:39:33 +0000 2024,ketua kpu hasyim asyari rekam hitung suara tps bentuk transparansi akuntabilitas,11,1,positif
Tue Feb 13 15:25:00 +0000 2024,kpu gelar pungut hitung suara milu besok proses hitung suara surat suara presiden wakil presiden,17,1,positif
Tue Feb 13 12:46:06 +0000 2024,tpn ganjarmahfud kapasitas ketua kpu hoaks exit poll pilpres negeri,3,1,positif
Tue Feb 13 13:49:12 +0000 2024,komisioner kpu wonosobo duga kondisi ppk pps menang ganjarmahfud,7,1,positif
Tue Feb 13 14:51:53 +0000 2024,komisi pilih kpu ri pilih periksa langsung kondisi surat suara terima mencoblis pungut suara rabu besok lt,3,1,positif
Tue Feb 13 15:33:44 +0000 2024,tenang kampanye kpu kota medan kangkang papan iklan tonjol angka,7,1,positif
Tue Feb 13 16:30:00 +0000 2024,kpu lebak temu surat suara milu warna ungu musnah,-1,-1,negatif
Tue Feb 13 14:03:08 +0000 2024,kpu bogor musnah ribu surat suara milu,-3,-1,negatif
Tue Feb 13 08:05:15 +0000 2024,haedar nashir kpu bawaslu wasit adil profesional milu,1,1,positif
Tue Feb 13 16:14:13 +0000 2024,takdir statistik estimasi tugas kpps tinggal periode feb milu kpu ri usia maksimal anggota kpps minimal tps tps tps,-2,-1,negatif
Tue Feb 13 13:10:07 +0000 2024,besok pungut suara milu pesan ketua kpu,4,1,positif
Tue Feb 13 13:34:45 +0000 2024,sinyalemen ketua kpu papar tahap milu kait tantang milu nampaknya jasa khusus produksi konten hoaks,-2,-1,negatif
Tue Feb 13 22:41:55 +0000 2024,ok nyoblos masuk penjara nyoblos sulit tugas masuk penjara ketua id,-11,-1,negatif
Tue Feb 13 13:09:13 +0000 2024,kpu kota cimahi kabupaten cirebon lapor bawaslu kait duga janggal milu,1,1,positif
Tue Feb 13 14:55:00 +0000 2024,kpu ppln london buka suara kait viral video wni london hak pilih milu,4,1,positif
Tue Feb 13 23:33:12 +0000 2024,demak landa banjir bandang wilayah gelar pungut suara milu kpu,4,1,positif
Tue Feb 13 12:38:28 +0000 2024,hasil hitung kpu lambat maret,5,1,positif
Tue Feb 13 15:09:07 +0000 2024,kpu jakarta pusat musnah surat suara milu layak kantor pkpri mayor selasa malam,2,1,positif
Tue Feb 13 08:45:00 +0000 2024,honor kpps milu potong pajak kpu,-5,-1,negatif
Tue Feb 13 12:30:00 +0000 2024,plh gubernur jawa timur adhy karyono cek langsung proses distribusi logistik alat kpu surabaya gor pancasila selasa siang jajar forkopimda jatim adhy karyono logistik alat tps,3,1,positif
Tue Feb 13 14:40:04 +0000 2024,kpu jakarta barat logistik milu panitia pungut suara pps tingkat lurah,6,1,positif
Tue Feb 13 13:15:48 +0000 2024,gak nyata besok ya februari kasih suara pas banget iklan layan masyarakat ilm kpu jatim season ajak tps hak suara nasib bangsa,21,1,positif
Tue Feb 13 22:59:33 +0000 2024,situs masyarakat cek profil rekam jejak caleg milu salah kpu,-6,-1,negatif
Tue Feb 13 15:07:07 +0000 2024,kpu seruk masyarakat hak suara milu,2,1,positif
Tue Feb 13 15:05:10 +0000 2024,pilih disabilitas milu capai orang dasar data dp sinkronisasi kpu proses coklit maret,3,1,positif
Tue Feb 13 16:51:40 +0000 2024,komisi pilih kpu ri pilih daftar daftar pilih dpt hak pilih sebagimana terap milu sebelumsebelumnya lt,-3,-1,negatif
Tue Feb 13 15:37:09 +0000 2024,kpu ajak jaga transparansi integritas milu,5,1,positif
Tue Feb 13 15:51:09 +0000 2024,kpu yogyakarta logistik milu distribusi aman,3,1,positif
Tue Feb 13 20:10:06 +0000 2024,kpu banjarmasin musnah surat suara milu rusak,0,0,netral
Tue Feb 13 12:32:42 +0000 2024,kapolda kpu papua warga paniai bakar kotak suara milu,0,0,netral
Tue Feb 13 17:12:09 +0000 2024,kpu kabupaten madiun terima ribu mohon pindah pilih milu,3,1,positif
Tue Feb 13 09:41:18 +0000 2024,kpu kait nasib pungut suara milu wilayah dampak banjir demak,4,1,positif
Tue Feb 13 14:55:12 +0000 2024,komisioner kpu dki atur larang coblos milu,1,1,positif
Tue Feb 13 15:03:35 +0000 2024,ketua kpu ri hasyim asyari warga nama cantum dpr kategori daftar pilih khusus dpk,3,1,positif
Tue Feb 13 14:20:38 +0000 2024,kpu buka surat suara masuk bilik cek kondisi bagus rusak,0,0,netral
Tue Apr 23 07:38:28 +0000 2024,presiden partai adil sejahtera pks ahmad syaikhu anies baswedan cocok berkontestasi pilih kepala daerah pilkada jakarta nama anies baswedan semat pilih presiden pilpres kendati,7,1,positif
Fri Feb 09 07:38:56 +0000 2024,prediksi pilpres bang windah,3,1,positif
Mon Mar 25 06:33:56 +0000 2024,cawapres pilih gibran rakabuming raka tanggap gugat hasil pilpres layang aniesmuhaimin ganjarmahfud mahkamah konstitusi ulang jago kalah ulang menang ya,8,1,positif
Wed Feb 14 08:11:50 +0000 2024,breaking news hasil quick count pilpres lembaga aroma putar kah,0,0,netral
Wed Feb 14 11:41:34 +0000 2024,si tukang kayu solo menang pilkada solo menang pilkada solo menang pilgub jakarta menang pilpres menang pilpres menang pilpres menang tokoh hebat sejarah milu indonesia,32,1,positif
Sun Jun 02 03:00:01 +0000 2024,ekspektasi realita pilpres,0,0,netral
Thu Mar 07 10:35:09 +0000 2024,kpu lapor terima dana kampanye lppdk caprescawapres pilpres aniesmuhaimin rp m prabowogibran rp m ganjarmahfud rp m,11,1,positif
Mon Feb 12 07:55:46 +0000 2024,saking pilpres lupa naskah tibatiba lintas kepala pikir lawan jokowi sadar sindir anak jokowi nyata pasang,7,1,positif
Sun Jun 02 05:09:43 +0000 2024,kuasa untung jokowi ketua organisasi mafia frans magnis suseno sidang phpu pilpres mk april,5,1,positif
Wed May 22 12:43:21 +0000 2024,kenangkenangan pilpres pilih makan gratis nangis bombay serang ukt,-6,-1,negatif
Thu May 30 11:37:43 +0000 2024,pilpres ubah atur batas usia pilkada ubah atur batas usia pilpres pakai sirekap pilkada pakai sirekap tinggal bansos kalo pilkada pakai arti sempurna rusak kpu pakai sirekap pilkada pilpres,10,1,positif
Fri May 31 08:33:54 +0000 2024,pusing kursi menteri demokrat serah putus sepenuh prabowo komitmen gabung juang beliau pilpres postur kabinet perintah percaya prabowo paham butuh,-7,-1,negatif
Wed Feb 28 03:50:57 +0000 2024,pilpres prabowo bulanbulanan kubu jokowi serang isu culik langgar ham berat psikopat pecat tni pilpres anak jokowi cawapres prabowo angkat jenderal hormat bintang,-10,-1,negatif
Thu Jan 11 07:18:08 +0000 2024,umpat kasar goblok prabowo pilpres asyikkini umpat kasar bengkulu januari prabowo singgung anies pintar,-12,-1,negatif
Wed Jan 24 04:19:33 +0000 2024,jokowi serah andai tandatanda menang nyata jokowi tahan kelak kenang presiden timses salah kontestan pilpres situasi beda paslon november elektabilitasnya,13,1,positif
Sun May 19 12:18:03 +0000 2024,karakter prabowo suka pilih beliau pilpres sikap prabowo wawancara jurnalis asing cenderung pojok,1,1,positif
Sun Feb 18 14:14:27 +0000 2024,forum komunikasi rawan ganjarmahfud mahasiswa masyarakat aipil desak komisi pilih republik indonesia kpu ri gelar ulang coblos pilih presiden pilpres dasar fenomena duga curang,2,1,positif
Wed May 29 04:34:03 +0000 2024,andi widjajanto kader pdi juang pilpres rakernas v tim pakar draft bahas strategi politik partai andi widjajanto terima kta resmi kader posisi rakernas tim pakar,-2,-1,negatif
Thu Oct 26 03:11:31 +0000 2023,kalo lihat kalo pdip rekonsiliasi gibran cawapres prabowo anggota pdip kalo ganjar menang pdip menang kalo prabowo menang pdip menang presiden juara pdip pilpres,28,1,positif
Sun Oct 22 13:00:45 +0000 2023,breaking news gibran rakabuming raka resmi calon wakil presiden damping prabowo subianto pilpres,6,1,positif
Fri Feb 16 04:42:30 +0000 2024,tim menang nasional pasang caprescawapres anies baswedan muhaimin iskandar timnas amin hasil hitung cepat quick count pilpres giring opini hasil quick count nyata pasang prabowo subiantogibran rakabuming raka,25,1,positif
Tue May 28 02:18:35 +0000 2024,milu pilpres caleg pilkada penuh toxic curang keji biadab,-7,-1,negatif
Tue Apr 25 05:08:26 +0000 2023,merdeka kali tugas gubernur dki jakarta imb kawasan kampung tanah merah,3,1,positif
Wed Aug 23 05:20:06 +0000 2023,anies gagal presiden,-1,-1,negatif
Sun Jun 02 10:44:40 +0000 2024,fafifu enggres menit pakai term sulit bikin lo lihat pintar pilpres ajar mustahil bukti orang beli sisa lo,2,1,positif
Fri Sep 01 23:25:03 +0000 2023,jelang pilpres rapat kabinet gotong royong presiden megawati anggota kabinet maju pilpres sby diam ribu bahasa diamdiam kantor menteri koordinator politik aman sby susun,-4,-1,negatif
Tue Nov 14 14:39:01 +0000 2023,tuju anies muhaimin menang putar pilpres silah amin,13,1,positif
Wed Apr 05 05:41:14 +0000 2023,analisis wawancara ganjar mata najwa tonton wawancara ganjar channel mata najwa kali salah tokoh politik muncul publik orang maju pilpres positioning ganjar publik kait gagal,10,1,positif
Mon Feb 19 08:00:28 +0000 2024,umi pipik klarifikasi curhatannya curang duga prabowo disetting menang pilpres umi pipik klarifikasi hujat terima platform media sosial mati kolom komentar postingannya ummipipik,15,1,positif
Wed Jan 24 08:00:23 +0000 2024,prabowo subianto masyarakat terima money politics serang fajar coblos pilpres uang politis rupa uang rakyat,1,1,positif
Fri Dec 01 12:37:53 +0000 2023,kemarin kpu informasi debat capres langsung x debat cawapres x kpu ubah format debat pilpres debat cawapres tiada imo kali besok langsung kpu menang pilpres,25,1,positif
Sun Dec 31 01:37:42 +0000 2023,temu surat suara pilpres,4,1,positif
Wed Feb 14 11:02:31 +0000 2024,anies baswedan tanggap hasil quick count pilpres,6,1,positif
Fri Nov 17 07:10:33 +0000 2023,ubah taktik kampanye prabowo sosok militer kakekkakek gemoy pilpres amp prabowo kenal tokoh militer kerap marahmarah kondisi indonesia tuju pilpres mantan tentara tibatiba ubah kakek gemoy,9,1,positif
Fri Feb 16 09:11:49 +0000 2024,kenang kenang pilpres bikin gue orang tua merinding baca ulang,2,1,positif
Tue May 28 08:40:38 +0000 2024,presiden presiden kerap bikin bijak enak jidat gelar jenderal hormat duga jahat ham berat prabowo subianto sanding gibran sang anak pilpres simak obrol malam,12,1,positif
Thu Feb 15 10:10:53 +0000 2024,komisi pilih kpu proses hitung suara milu data kamis progress tps khusus pilih presiden pilpres real count kpu pasang calon presiden capres prabowo subianto,12,1,positif
Sat Sep 02 10:02:15 +0000 2023,nyata sikap partai adil sejahtera pks hadap situasi koalisi pilpres,10,1,positif
Sat Jan 27 06:57:35 +0000 2024,analisa pilpres prabowo kalah putar indikator prabowo suara jawa barat provinsi populasi duduk terbanyakdan susul aceh sumatra barat suara prabowo jawa barat sumatra,0,0,netral
Fri Nov 10 02:37:11 +0000 2023,pilpres ya indo tes jiwa presiden sih gue gamau please presiden gue kek psikopat setanyahu,0,0,netral
Wed Jul 26 00:27:41 +0000 2023,telanjang politik jokowi lawan pilpres situasi politik gelisah jarang muak suara hati wakil rakyat indonesia suara pilih kasih,-5,-1,negatif
Thu Feb 15 12:37:31 +0000 2024,update data hitung suara pilih presiden himpun website resmi kpu februari wib anies baswedanmuhaimin iskandar prabowo subiantogibran rakabuming ganjar,5,1,positif
Sun Oct 22 07:40:10 +0000 2023,bau busuk sengat koper sirkus pilpres,-9,-1,negatif
Wed Mar 27 00:55:49 +0000 2024,sidang mahkamah konstitisi agenda gugat amin kpu hasil pilpres mohon doa,10,1,positif
Wed Mar 13 15:16:40 +0000 2024,kpu gelar rekapitulasi hasil suara pilpres tingkat nasional provinsi kpu laku rekapitulasi pilpres tingkat nasional provinsi,9,1,positif
Thu May 02 11:40:35 +0000 2024,jokowi balas jasajasa kepala desa menang anak pilpres gilir anakanak kepala desa sejahtera jokowi simbiosis mutualisme salah salah lahir monster rusak negeri,0,0,netral
Tue Feb 20 08:57:46 +0000 2024,anies baswedan calon presiden nomor urut gegabah buka suara hasil pilpres gegabah deklarasi curang gegabah hormat,-12,-1,negatif
Wed Jan 24 02:31:48 +0000 2024,presiden jokowi presiden kampanye pilpres salah capres prabowo subianto damping jokowi menhan temu informasi,10,1,positif
Thu Oct 19 05:44:36 +0000 2023,alhamdulillah sah terimakasih a dukung kerjasama mensukseskan daftar pasang amin bacapresbacawapres pilpres insyaalloh tenaga keringat panjenengan siasia amin salam ubah,31,1,positif
Wed Oct 18 03:42:53 +0000 2023,breaking news mohammad mahfud md resmi calon wakil presiden damping ganjar pranowo pilpres,11,1,positif
Thu Jan 11 02:32:48 +0000 2024,nurut jokowi dukung gibran jabat gubernur jatim ganti pj alias main pilpres hakikat kontestasi kandidat jokowi vs rakyat demokrasi ala diktator,6,1,positif
Tue May 02 12:03:13 +0000 2023,malam presiden jokowi kabar temu pimpin parpol koalisi perintah minus nasdem kritik presiden wasit netral cawecawe pilpres,-2,-1,negatif
Sun Jun 02 08:10:15 +0000 2024,keluarga sigar djojohadikusumo gelar syukur pilih prabowo subianto presiden ri langowan minahasa sulawesi utara gtgt foto dok keluarga djojohadikusumo,20,1,positif
Mon Apr 22 06:44:10 +0000 2024,breaking news mahkamah konstitusi tolak gugat kait hasil pilpres layang tim hakim milik dissenting opinion saldi isra enny nurbaningsih arief hidayat,-6,-1,negatif
Wed Apr 13 11:22:56 +0000 2022,berita ramai dunia silat pilpres,0,0,netral
Thu Apr 07 09:22:06 +0000 2022,survei smrc duet aniesahy peluang menang pilpres,2,1,positif
Mon Oct 03 05:58:56 +0000 2022,partai resmi deklarasi anies baswedan capres pilpres dukung putus nasdem anies capres berterimakasih langkah surya paloh yuk like amp retweet,14,1,positif
Sat Oct 08 08:37:34 +0000 2022,kampanye hitam jokowi tuju mencedrai reputasi positif takut gerombol rakus haus kuasa pilpres angkat jempol kawan tanda iring jalan jaga nawa cita arah jokowi,16,1,positif
Wed Mar 20 14:28:24 +0000 2024,resmi kpu hasil pilpres anies muhaimin suara menang provinsi aceh sumbar prabowo gibran suara menang provinsi ganjar mahfud suara menang provinsi prabowo subianto gibran,28,1,positif
Sat Feb 24 06:40:47 +0000 2024,judul berita hikmah petik yusril hasil pilpres batal kecurangankumparan juni yusril hak angket dpr gugur hasil milu kompas februari,-1,-1,negatif
Sun Feb 18 04:03:01 +0000 2024,pahlawan andil timbul kisruh proses demokrasi pemilupilpres tau curang biar pahlawan paslon dukung jokowi bangsat,-10,-1,negatif
Sun Jan 21 15:05:51 +0000 2024,direktur eksekutif center for energy security studies ali ahmudi respons istilah greenflation cawapres gibran rakabuming cawapres mahfud md debat pilpres minggu januari ali gibran,9,1,positif
Sun Mar 17 11:25:54 +0000 2024,kpu ri hasil pilpres maret hitung rugi aju mohon sengketa pilpres mahkamah konstitusi paslon aniesmuhaimin paslon ganjarmahfud,-5,-1,negatif
Mon May 27 05:24:45 +0000 2024,gambar pilpres negeri,2,1,positif
Wed Feb 14 08:10:24 +0000 2024,breaking news hasil quick count pilpres lembaga,0,0,netral
Wed Nov 15 12:50:06 +0000 2023,kpu undi nomor urut pilpres kantor kpu jalan imam bonjol menteng jakarta pusat selasa hasil paslon anies baswedanmuhaimin iskandar alias cak imin nomor urut prabowo subiantogibran rakabuming raka nomor urut,7,1,positif
Wed Jun 15 13:22:48 +0000 2022,gua suka foto ajar partai bahaya politik identitas pilpres mari lupa beda pilpres pesta demokrasi mesin hancur negeri,5,1,positif
Tue Dec 12 15:05:31 +0000 2023,argentina biru muda juara piala dunia man city biru muda juara ucl treble winner prabowo biru muda menang pilpres,-2,-1,negatif
Mon Feb 19 04:04:36 +0000 2024,jokowi sukses pelihara miskin karir anak jokowi andil menang prabowogibran anak pilpres andai jokowi prabowo anak macan hujan gigil jokowi libat,6,1,positif
Tue Nov 14 01:48:14 +0000 2023,temu pakta integritas ott kpk hadap pj bupati sorong pdip gp bantu bin menang pilpres sesuai pakta integritas temu kpk geledah pj kepala daerah lantik paksa,10,1,positif
Wed Feb 14 12:37:27 +0000 2024,hasil quick count pileg lembaga pdip babak bur pilpres pileg syarat lolos dpr,-8,-1,negatif
Sun Jul 25 04:13:28 +0000 2021,dukung pilpres yuk mutualan jalin silaturahmi,8,1,positif
Tue Mar 19 00:51:16 +0000 2024,genting rakyat siaga jelang hasil pilpres maret jaga selamat rakyat nkri rakyat sikat jabat sadis brutal kumandang jihad total imam hrs,1,1,positif
Mon Feb 19 04:33:06 +0000 2024,calon presiden nomor urut ganjar pranowo usul partai dukung dpr gulir hak angket ganjar duga curang pilih presiden pilpres mesti sikap,14,1,positif
Wed Feb 21 13:20:41 +0000 2024,seru sikap tokoh pilpres curang struktur sistimatis massif tolak hasil pilpres sanksi hukum dab etik langgar dukung dpr laku hak angket tolak selesai curang pilpres mk,4,1,positif
Mon Apr 22 08:22:27 +0000 2024,breaking news mahkamah konstitusi resmi tolak mohon sengketa hasil pilpres aju aniesmuhaimin ganjarmahfud,-3,-1,negatif
Thu May 30 13:47:10 +0000 2024,kaca pilpres kakak kaesang gibran usia maju cawapres mk syarat calon presiden wakil presiden pasal huruf ku uu nomor milu,2,1,positif
Sun May 19 04:35:09 +0000 2024,timbul wabah pandemi odgj efek lowbatt pilpres medsos rsj kewalahan rusak otak seniman gubesrp bujer veel budimab i ekalaya,-7,-1,negatif
Thu May 30 12:55:47 +0000 2024,dukung anies baswedan pilpres dukung bijak tapera jk tapera bantu masyarakat milik rumah harga jangkau,21,1,positif
Sun May 26 04:08:23 +0000 2024,menang prabowogibran pilpres berkah alhamdulillah mas tum kaesang silaturahmi hadir tasyakur pimpin habib husein ba agil tuban jawa timur syukur doa tulus panjat orang,28,1,positif
Sun May 26 03:19:23 +0000 2024,berita lolos perhati netizen gegara ribut pilpres,-7,-1,negatif
Fri May 24 09:31:13 +0000 2024,anies baswedan kolegannya sudirman said samasama ambisi maju pilkada jakarta sudirman said jabat cocaptain timnas aniesmuhaimin pilpres terangterangan sindir anies jakarta batu lompat pilpres,0,0,netral
Fri May 24 12:15:00 +0000 2024,ketua pdip megawati soekarnoputri pidato politik buka acara rakernas v kontestasi pilpres megawati parpol koalisi,2,1,positif
Wed Mar 20 14:59:21 +0000 2024,calon presiden capres calon wakil presiden cawapres nomor urut prbaowo subianto gibran rakabuming raka menang pilih presiden pilpres hasil komisi pilih kpu rapat pleno rekapitulasi,16,1,positif
Sun Mar 24 05:11:34 +0000 2024,pilpres tim hukum ganjar mahfud kemarin daftar gugat mahkamah konstitusi lihat mk benteng demokrasi konstitusi bismillah,9,1,positif
Sat Jun 01 03:26:14 +0000 2024,gue kecewa jokowi titik kekecewaabln gue gibran sah daftar calon wakil presiden pilpres kemarin nyambung ya aka mini thread,5,1,positif
Tue Apr 23 08:03:50 +0000 2024,hormat apresiasi mas anies baswedan jajar juang keras sukses pilpres saksi militansi kader pks amin jazakumullah ahsanal jaza pks pilpres,10,1,positif
