created_at,username,full_text,indoBert Classification,indoBERT Classification score
Sun May 26 08:50:31 +0000 2024,sayno_KKN,hebat megawati soekarnoputri kritik anak puan maharani kak dpr cengeng beda jokowi mbiarkan anak cawapres berkat paman gibran kak conflict of interest nepotisme langgar etika bdemokrasi amp pilpres adil,negatif,0.9933046698570251
Sun May 26 01:06:33 +0000 2024,OposisiCerdas,hadap pilkada serentak adi pdip bentur aparat pilpres,negatif,0.9779607653617859
Fri May 24 11:14:34 +0000 2024,kumparan,megawati soekarnoputri milu khusus pilpres rupa buruk sejarah imbas curang tsm,netral,0.916348397731781
Sun May 26 00:57:22 +0000 2024,OposisiCerdas,curang pilpres tsm beathor megawati nyata lawan jokowi mbelgendes,netral,0.9001767635345459
Sat May 25 05:10:36 +0000 2024,kompascom,pdip kerja partai politik lihat kubu pilpres,netral,0.9525697231292725
Fri Feb 23 03:13:56 +0000 2024,msaid_didu,prof mhd prof rezim jokowi laku curang cawecawe pilpres bemper rezim jokowi kesan takut akyat dobodohi,negatif,0.990961492061615
Mon May 27 00:03:29 +0000 2024,DjogdjaKembali,thekid maxelyou jykesuma lebaran kuda kecewa sakit hati kalah telak pilpres lupa,positif,0.48683640360832214
Sat May 25 07:10:15 +0000 2024,tempodotco,pimpin daerah pdip kompak pilpres ulang pilkada,netral,0.9962893724441528
Fri Dec 29 03:16:06 +0000 2023,Dennysiregar7,elit politik masuk salah menteri banget juang hancur lebur pilpres orang presiden periode partai tuju sandera,negatif,0.973834216594696
Fri May 24 00:15:39 +0000 2024,kompascom,rakernas pdip buka siang megawati pidato politik helat pilpres,netral,0.9972442388534546
Sun May 26 10:34:26 +0000 2024,detikcom,ketua dpp pdip puan maharani sanggup tahan tangis terima kasih rakyat indonesia helat pilpres,netral,0.9543614387512207
Mon May 27 04:08:55 +0000 2024,humaspoldajbr,referensi polri,netral,0.8488315939903259
Tue May 28 04:25:44 +0000 2024,antaranews,trump janji tindak protes propalestina deportasi mahasiswa asing ambil menang pilpres as,netral,0.9916132688522339
Fri May 24 09:38:34 +0000 2024,kumparan,megawati tsm pilpres akibat penyalahgunaan kuasa,netral,0.7399069666862488
Sun May 26 14:39:09 +0000 2024,rawayan212,harap masyarakat pilih prabowo milu pilih prabowo alih pilih anies prabowo nyata menang kontestasi pilpres,netral,0.8100600838661194
Fri May 24 11:22:20 +0000 2024,liputan6dotcom,cerita megawati kerap ganjarmahfud kalah pilpres bikin tsm,netral,0.9943616390228271
Thu May 30 10:07:28 +0000 2024,und_cuckoosnest,austerity bijak kondisi asersi sesat government spending pesat pilpres utama bansos bener misalokasi ujung kanibalisasi program social net,negatif,0.9955535531044006
Fri May 31 15:31:27 +0000 2024,irwanstanjung,orang nama said jabat tum partai buruh mengatasnamakan buruh amp jabat ambigu pilpres bawa partai dukung prabowo gibran rupa titis rezim jokowi susah rakyat,negatif,0.9808911681175232
Mon May 27 07:02:02 +0000 2024,harjobaskoro,rakyat tangis pdip proses ruu rampas aset koruptor pdip aju hak angket pilpres,negatif,0.9820712208747864
Wed May 22 10:27:34 +0000 2024,kompascom,zulhas anggota koalisi indonesia maju usung prabowogibran pilpres usung anies,netral,0.985302209854126
Fri May 24 10:14:10 +0000 2024,kumparan,megawati singgung pilpres kacau awas replikasi,negatif,0.9350011944770813
Wed May 29 10:40:14 +0000 2024,MyL1fen3verflat,pilpres berita et hias media tanah air digadanggadang cawapres giat gebrak bumn publikasi jabat kuak bumn jeblok perfomance nya,negatif,0.9412782788276672
Wed May 29 07:29:03 +0000 2024,Wahyudi1707,tapera pks salah inisiator nya rentang pks partai dukung prabowo pilpres jokowi presiden tim sukses pks tikam jokowi tapera kesan pks salah,negatif,0.9794507622718811
Mon May 20 00:41:45 +0000 2024,OposisiCerdas,luka kering pilpres anies timbang maju pilkada jakarta,netral,0.9946065545082092
Tue May 28 13:14:18 +0000 2024,AbasBalapradana,insights pilpres posisi pilih calon presiden sempurna pilih buruk pribadi kandidat calon maju pilpres orangorang pilih tinggal prabowogibran,negatif,0.8030680418014526
Thu Apr 18 12:13:19 +0000 2019,ernestprakasa,kasihan sandiaga uno sih menang gw habis tinggal wagub dki pilgub dki pilpres cerah banget,positif,0.8654384016990662
Mon Mar 09 07:12:50 +0000 2020,msaid_didu,eskalasi rampok pilpres bank cic rp t bank century rp t jiwasraya asabri rp rp t pilpres emas monas rampok,netral,0.5736088156700134
Sat Sep 17 00:11:33 +0000 2022,VIVAcoid,sby turun gunung tandatanda pilpres adil,negatif,0.9976271986961365
Mon Nov 22 13:33:02 +0000 2021,Catatan_ali7,sikap andai rekomendasi prabowo pilpres sikap nooo anies ganjar anies puan sikap nooo bau bau khianat pdip hati,negatif,0.9961931705474854
Wed Jun 08 06:33:04 +0000 2022,Dennysiregar7,perhati virus radikal cari inang masuk pilpres inang,negatif,0.841952383518219
Mon Jan 13 23:21:49 +0000 2020,na_dirs,benci jokowi anies loh politik kawan lawan abadi prabowo gabung jokowi anies pasang gibran pilpres sibuk benci tibatiba peluk politik seni,negatif,0.9542567729949951
Mon Aug 16 13:05:57 +0000 2021,ekowboy2,plan a jokowi periode mpr gagal plan b milu pilpres geser kpu on process lawan,netral,0.5779761672019958
Fri Feb 28 06:03:47 +0000 2020,KakekHalal,juang ngotot calon puan maharani pilpres amp hirau suara nitizen juang tumbang,negatif,0.97270667552948
Fri May 28 03:03:43 +0000 2021,Dennysiregar7,ya juang sangka menang pilpres partai kuasa kursi parlemen pilpres figur partai figur kartu mati menang,negatif,0.9821848273277283
Sun Jun 20 00:42:53 +0000 2021,Dennysiregar7,gagas sanding bilang polarisasi pilpres catat beda pilih presiden wajar main politik identitas lawan tolak ide periode,negatif,0.9871597290039062
Mon Feb 17 05:54:50 +0000 2020,KakekHalal,politik tanah air panas ahok btp nyata maju pilpres tuju ganjar ahok capres cawapres retweet amp like,netral,0.9859645366668701
Fri Jan 29 05:53:39 +0000 2021,Dennysiregar7,pilpres pasang menteri agama keren kali ya tuju sila rt,positif,0.9261182546615601
Sun May 19 23:17:06 +0000 2024,OposisiCerdas,pikirpikir maju pilkada dki anies ungkit curang pilpres warga,negatif,0.9585310220718384
Fri May 24 11:34:05 +0000 2024,tempodotco,partai usung anies baswedan pilpres dorong pilkada dki jakarta top priority,netral,0.9937965869903564
Sun May 19 02:00:00 +0000 2024,RadioElshinta,tum ika trisakti harap alumni kontribusi masyarakat pasca milu pilpres,netral,0.9925187826156616
Mon May 27 05:26:15 +0000 2024,ZAMANe_id,trump biden olah isu agama pilpres as zaman lindung kristen sekolahsekolah militer perintah janji trump,negatif,0.5011743307113647
Wed May 29 06:34:07 +0000 2024,VIVAcoid,donald trump janji usir demonstran propalestina pilih presiden as pilpres,netral,0.9730105400085449
Tue May 28 05:48:39 +0000 2024,e100ss,anggap aksi pro palestina radikal trump tindak pilih pilpres as,netral,0.992183268070221
Wed May 29 13:30:01 +0000 2024,ZAMANe_id,trump biden olah isu agama pilpres as zaman politik identitas elak kampanye pilih presiden amerika serikat kandidat tarung joe biden donald trump main narasi agama,netral,0.926669180393219
Sun Jun 02 12:09:25 +0000 2024,kpu_halteng,laksana upacara lahir pancasila komisi pilih kabupaten halmahera kpu halteng sabtu laksana rapat internal rapat perdana laksana anggota kpu halteng periode,netral,0.996147632598877
Sun Jun 02 10:41:44 +0000 2024,KPUKotaProb,komisioner kpu kota probolinvgo divisi teknis selenggara upik raudhotul hasanah narasumber sosialisasi tahap pilih wali kota wakil wali kota probolinggo pilih rt rw lurah kedung asem minggu ri,netral,0.9951165914535522
Sun Jun 02 12:02:34 +0000 2024,kpu_sultra,repost id saksi live streaming sidang selisih hasil pilih anggota dpd anggota dpr ri dprd provinsi dprd kabkota thn senin juni wib kanal youtube kpu ri,netral,0.9978947043418884
Sun Jun 02 10:48:40 +0000 2024,KPUKotaProb,ketua kpu kota probolinvgo ahmad hudri narasumber sosialisasi tahap pilih wali kota wakil wali kota probolinggo pilih rt rw lurah kanigaran minggu ri,netral,0.9954267740249634
Sun Jun 02 11:13:13 +0000 2024,kpusungaipenuh,kpu kota sungai penuh laksana rapat pleno buka rekapitulasi hasil verifikasi administrasi syarat minimal dukung sebar calon orang pilih walikota wakil walikota sungai penuh giat buka langsung ketua kpu,netral,0.9965583682060242
Tue Feb 20 07:25:45 +0000 2024,AbdulRachimmks,ya allah ikan turun ketua kpu ri bawaslu amanah selenggara milu ya allah laknat amp azab kpu bawaslu adil jalan tugas negara amin ya robbal,positif,0.46185144782066345
Sat Jun 01 10:57:44 +0000 2024,KPUKotaProb,komisioner kpu kota probolinvgo divisi teknis selenggara upik raudhotul hasanah narasumber sosialisasi tahap pilih wali kota wakil wali kota probolinggo pilih rt rw lurah jrebeng kidul sabtu ri,netral,0.994897186756134
Sun Jun 02 11:31:41 +0000 2024,JDIHKPU_MGL,sesuai jadwal tahap pilkada kpu kabupaten magelang masyarakat kabupaten magelang perihal seleksi panitia pilih camat pilkada serentak lengkap scan qr,netral,0.9970816969871521
Sun Jun 02 11:24:07 +0000 2024,soloposdotcom,kpu jateng hadir luncur pilbup rembang maskot bang pipin kenal,netral,0.9964311122894287
Wed Apr 24 15:08:28 +0000 2024,prabowo,alhamdulillah prabowogibran resmi kpu presiden wakil presiden pilih periode terima kasih rakyat indonesia selenggara milu tokoh agama prajurit tni polri rawan rekanrekan pers,netral,0.9554064273834229
Sun Jun 02 09:06:46 +0000 2024,JimlyAs,perludem nilai putus ditindaklanjuti kpu pilkada,netral,0.9914037585258484
Sat Jun 01 08:03:25 +0000 2024,KPUPsidempuan,segenap keluarga kpu kota padangsidimpuan selamat lahir pancasila juni pancasila jiwa bangsa tuju indonesia emas serentak november,netral,0.9825825691223145
Sun Jun 02 01:37:06 +0000 2024,M76Her,komisi pilih kpu indonesia lancar sarana prasarana sarpras laksana pilih kepala daerah pilkada upaya kpu koordinasi kait madrid arsenal liga champions barca,netral,0.9918568134307861
Sat Jun 01 11:24:57 +0000 2024,KPUKotaProb,kpu kota probolinggo lantik ganti paw pps sukoharjo pilih gubernur wakil gubernur jawa timur wali kota wakil wali kota probolinggo sabtu ri,netral,0.9970493316650391
Sat Jun 01 14:43:13 +0000 2024,kpu_sultra,claro hotel kendari jumat mei kpu provinsi sulawesi tenggara laksana rapat koordinasi sosialisasi didik pilih pilih kepala daerah wakil kepala daerah provinsi sultra,netral,0.9964981079101562
Wed Feb 14 09:12:16 +0000 2024,AbdulRachimmks,ayo fokus fokus input data qc internal amin kpu lapor pungut suara tps milu titik tps negeri tps negeri an tps tps,netral,0.9705243706703186
Sun Jun 02 06:51:24 +0000 2024,KPUKotaTarakan,halo komisi pilih kota tarak hadir rapat koordinasi peta tps terima calon pantarlih pilkada serentak kpu kabupatenkota kalimantan utara sabtu juni,netral,0.9971895813941956
Thu May 30 23:58:24 +0000 2024,KpuTalaud,kpu kab kepl talaud laksana media gathering liput tahap pilkada serentak mediapers cafe lacasa giat hadir mediapers melonguane kabupaten pulau talaud,netral,0.989423930644989
Mon May 27 09:50:45 +0000 2024,KPUBanyumas,yuk simak kilas giat lantik pps plkada video video lengkap saksi youtube kpu banyumas ya,netral,0.9887619614601135
Wed May 29 03:05:10 +0000 2024,dancersejati07,ketua kpu hasyim asyari terangterangan laku jahat milu tangkap hasyim asyari feri amsari bukti surat kpu pusat kpu daerah laku curang milu,netral,0.9660781025886536
Mon Feb 26 06:36:26 +0000 2024,NenkMonica,sulit terima akal sehat presiden bahas program rencana calon presiden lantik resmi kpu alas cawecawe presiden milu,negatif,0.9820835590362549
Wed May 29 13:13:38 +0000 2024,KPU_ID,ketua kpu hasyim asy ari narasumber rapat kerja teknis fungsi intelijen polri tema intelijen aman polri presisi aman selenggara pilkada agenda nasional dukung,netral,0.9890137314796448
Sun Sep 03 00:45:24 +0000 2023,Naz_lira,jadwal tahap selenggara milu kpu calon presiden wakil presiden jadwal tanggal oktober november tanggal september tanggal,netral,0.9938667416572571
Tue May 28 01:26:30 +0000 2024,Srik4ndiMuslim2,hasyim asyari terangterangan laku jahat milu tangkap hasyim asyari feri amsari bukti surat kpu pusat kpu daerah laku curang milu,netral,0.9436122179031372
Thu Feb 15 22:56:18 +0000 2024,AbdulRachimmks,data real count timnas amin data c valid ya kawan kawan screenshot pagi jumat feb ayo pantau web kpu semangat deteksi salah input sirekap nilai rupa faktor sengaja jaga algorithm,netral,0.6657733917236328
Sun Jun 02 08:21:11 +0000 2024,Metro_TV,badan awas milu bawaslu tunggu sikap komisi pilih kpu menindaklanjuti putus mahkamah agung ma nomor phum ubah tafsir syarat usia minimal calon kepala daerah,netral,0.9971779584884644
Thu May 30 08:44:37 +0000 2024,titianggraini,rw putus no phum perintah kpu cabut pasal wakil perempuan nyatanyata inkonstitusional langgar pasal uu milu fakta cabut kpu kpu surat putus laku,netral,0.9549227952957153
Sun Jun 02 07:58:52 +0000 2024,kpuprov_sumut,kpu provinsi sumatera utara laksana upacara lahir pancasila sabtu halaman kantor kpu provinsi sumatera utara jajar sekretariat kpu provinsi kabupatenkota sesumatera utara,netral,0.9936277866363525
Sat Jun 01 10:46:04 +0000 2024,kpu_probolinggo,jajar kpu kabupaten probolinggo anggota ppk kabupaten probolinggo laksana giat upacara rangka lahir pancasila juni,netral,0.9948112964630127
Thu May 30 10:50:17 +0000 2024,KPUKotaProb,kpu kota probolinggo gelar rapat koordimasi luncur tahap pilih wali kota wakil wali kota tahin kamis ri,netral,0.997405469417572
Wed May 29 12:04:16 +0000 2024,KPUKotaProb,kpu kota probolinggo gelar rekapitulasi hasil verifikasi administrasi syarat dukung calon orang pilih wali kota wakil wali kota probolinggo rabu ri,netral,0.9971790313720703
Fri Jan 26 15:24:02 +0000 2024,sosmedkeras,parah banget sih puluh dukuh kelompok selenggara pungut suara kpps sleman kantor kpu sleman jumat desak kpu sleman transparan ambil langkah hukum vendor sedia snack lantik kpps ketua paguyungan,negatif,0.9436858892440796
Mon May 27 07:56:03 +0000 2024,KPU_BONDOWOSO,hai kpu bondowoso menducapkan selamat tugas pps pilih pilkada serentak kabupaten bondowoso kamis moga amanah emban tugas,netral,0.9277650117874146
Thu May 30 04:09:35 +0000 2024,kpulomboktimur,yuk baca kisah komik seru maskot kpu kabupaten lombok timur humas kpu lotim id,netral,0.9215651154518127
Tue May 28 11:59:43 +0000 2024,KpuJepara,mari jalan sehat kpu luncur maskot jingle pilkada jepara minggu juni tinggal ya id jateng,netral,0.8271501660346985
Sat Jun 01 05:39:13 +0000 2024,kpu_probolinggo,jajar kpu kabupaten probolinggo selamat lahir pancasila juni,netral,0.9912949204444885
Mon Apr 11 06:16:13 +0000 2022,jokowi,milu februari pilkada serentak november butuh anggar rp triliun kpu rp triliun bawaslu rp triliun hitung detail apbn apbd tahap,netral,0.9659532904624939
Fri May 31 12:52:15 +0000 2024,BdgBergerakID,pilkada mata jawa barat daftar calon independen pilgub jabar temu jalan terjal sulit kompetisi calon partai politik syarat kpu berat,negatif,0.8588545322418213
Sun Jun 02 11:39:10 +0000 2024,antaranews,kpu cianjur gelar luncur tahap pilkada cianjur,netral,0.9978164434432983
Tue Feb 20 10:06:48 +0000 2024,MariaAlcaff,lo tayang cnn selasa feb jam wib tetiba layar lupa ngedit capek kali ya shgg keburu edit tayang nih id layar tera total suara masuk,negatif,0.781308650970459
Sat Jun 01 02:53:14 +0000 2024,KpuRiau,kpu riau gelar upacara lahir pancasila tema pancasila jiiwa bangsa tuju indonesia emas inspektur upacara anggota kpu riau abdul rahman juni,netral,0.9945553541183472
Fri Dec 01 12:37:53 +0000 2023,ferizandra,kemarin kpu informasi debat capres langsung x debat cawapres x kpu ubah format debat pilpres debat cawapres tiada imo kali besok langsung kpu menang pilpres,netral,0.8556720018386841
Thu May 30 12:08:49 +0000 2024,kpu_kabmura,informasi putus kpu kabupaten mus rawas nomor kursi partai politik milu anggota dprd kabupaten mus rawas milu putus kpu kabupaten mus rawas nomor,netral,0.9962981343269348
Sun Apr 10 10:50:41 +0000 2022,jokowi,sepakat milu laksana februari pilkada november tahap milu juni april kpu bawaslu periode lantik milu pilkada serentak,netral,0.9906429648399353
Sun Jun 02 06:45:36 +0000 2024,kpu_jabarprov,ketua kpu provinsi jawa barat ummi wahyuni ketua divisi data informasi ahmad nur hidayat ketua divisi rencana logistik nazarudin hadir luncur pilih bupati wakil bupati kabupaten karawang,netral,0.9966313242912292
Fri May 31 08:07:09 +0000 2024,KPU_ID,anggota kpu idham holik buka rapat harmonisasi rancang atur kpu susun daftar pilih atur kpu calon gubernur wakil gubernur bupati wakil bupati wali kota wakil wali kota jakarta kamis,netral,0.9967516660690308
Tue May 28 09:56:25 +0000 2024,DemokratSergai,terimakasih masyarakat kabupaten serdang bedagai pilih partai demokrat raih kursi dprd kabupaten serdang bedagai sesuai putus kpu nomor,netral,0.9441582560539246
Thu Mar 07 10:35:09 +0000 2024,ARSIPAJA,kpu lapor terima dana kampanye lppdk caprescawapres pilpres aniesmuhaimin rp prabowogibran rp ganjarmahfud rp,netral,0.9979962110519409
Wed May 29 04:08:24 +0000 2024,KPUKotaProb,kpu kota probolinggo hadir rapat koordinasi peta tps pilih gubernur wakil gubernur wali kota wakil wali kota gelar kpu provinsi jawa timur selasarabu ri,netral,0.996961772441864
Wed May 29 13:41:33 +0000 2024,KPU_ID,anggota kpu idham holik hadir narasumber rapat koordinasi kesiap selenggara pilkada serentak wilayah papua selenggara kemenkopolhukam jayapura rabu,netral,0.9952284097671509
Sun Jun 02 06:52:06 +0000 2024,kpu_jabarprov,ketua divisi sdm litbang kpu provinsi jawa barat abdullah sapi hadir luncur tahap pilih walikota wakil walikota cirebon sabtu rangkai giat hadir ketua kpu kota cirebon mardeko,netral,0.9952110648155212
Sat Jun 01 04:14:24 +0000 2024,KpuEnde,sabtu lahir pancasila aula kantor komisi pilih kabupaten ende laksana rapat kuat lembaga ketua komisi pilih provinsi nusa tenggara timur jemris fointuna,netral,0.9951830506324768
Mon May 27 07:13:20 +0000 2024,KPU_BONDOWOSO,hai komisi pilih kpu bondowoso lantik kukuh anggota panitia pungut suara pps pilih minggu,netral,0.9977547526359558
Sat Jun 01 10:47:44 +0000 2024,KPU_JATIM,rangka lahir pancasila kpu jatim gelar upcara sabtu juni wibselesai halaman kantor jalan raya tenggilis nomor surabaya,netral,0.9971358776092529
