created_at,username,full_text,indoBert Classification,indoBERT Classification score
Wed Feb 14 15:36:27 +0000 2024,kodim0309,wakil gubernur sumatera barat audy joinaldi bersama forkopimda solok raya tinjau dua titik tempat pemungutan suara tps pemilu dua titik yang ditinjau berada di kota solok sumatera barat rabu,netral,0.9974797368049622
Wed Feb 14 15:34:44 +0000 2024,yonzipur10,komandan batalyon zeni tempur jp kostrad mayor czi ali isnaini se mhan ikut serta dalam kegiatan untuk mengecek keamanan di setiap tempat pemungutan suara tps,netral,0.9964895844459534
Wed Feb 14 15:32:10 +0000 2024,kumparan,ketua kpu hasyim asyari mengungkapkan ada tempat pemungutan suara tps tidak bisa melangsungkan pemungutan suara,netral,0.9972019195556641
Wed Feb 14 15:26:11 +0000 2024,KodimSalatiga,salatiga dandim salatiga letkol inf adek pribadi siregar se m sibersama kapolres salatiga psi mendampingi pj walikota salatiga melakukan peninjauan kesiapan tempat pemungutan suara tps dalam pemungutan dan penghitungan suara pemilu serentak tahun,netral,0.9968174695968628
Wed Feb 14 15:19:57 +0000 2024,ditintelkamriau,direktur intelkam polda riau kombes pol efrizal sik mm mendampingi kapolda riau beserta forkopimda riau melakukan peninjauan tempat pemungutan suara tps di wilayah kota pekanbaru,netral,0.9975591897964478
Wed Feb 14 15:16:47 +0000 2024,lapaskelas3dobo,tps khusus perdana penuhi hak pilih warga binaan doboinfopas lapas kelas iii dobo kanwil kemenkumham maluku sebagai tempat pemungutan suara tps khusus memfasilitasi warga binaan dalam menggunakan hak pilih pada gelaran pemilihan umum tahun rabu,netral,0.9963280558586121
Wed Feb 14 15:13:10 +0000 2024,RichardShakes14,bagi temanteman yang nanti pada saat pemungutan suara februari tidak berada di tempat sebagaimana temanteman tetap dapat memilih dengan ganti lokasi,netral,0.9938889741897583
Wed Feb 14 15:12:37 +0000 2024,smartfm_mks,penjabat gubernur sulsel bahtiar baharuddin beserta istri sofha marwah bahtiar dan puteri pertama mereka fahm ara bilqis memberikan hak pilihnya di tempat pemungutan suara tps kelurahan sawerigading kecamatan ujung pandang kota makassar rabu februari,netral,0.9957017302513123
Wed Feb 14 15:10:36 +0000 2024,beritajatimcom,sejumlah tps di mojokerto kekurangan surat suara pemilu mojokerto sejumlah tempat pemungutan suara tps di kabupaten mojokerto kekurangan surat suara pemilihan umum via,netral,0.9968879818916321
Wed Feb 14 15:00:41 +0000 2024,bawaslu_maluku,hai ambon ketua bawaslu provinsi maluku subair menghadiri kegiatan pemantauan proses pemungutan suara di beberapa tempat pemungutan suara tps di wilayah kota ambon yang di laksanakan oleh forkompinda provinsi maluku,netral,0.9962777495384216
Wed Feb 14 14:55:55 +0000 2024,WartaAhmadiyah,gedung fadhal umar milik jemaat ahmadiyah di desa manislor kuningan jawa barat menjadi salah satu tempat pemungutan suara tps dalam pemilihan umum pemilu,netral,0.995194137096405
Wed Feb 14 14:54:43 +0000 2024,PLNBabel,pln uiw babel meninjau ke beberapa lokasi tempat pemungutan suara tps yanf berada di kotq pangkalpinang guna memastikan listrik aman pada saat perhelatan pemilu berlangsung,netral,0.9948295950889587
Wed Feb 14 14:46:08 +0000 2024,kompascom,ketua komisi pemilihan umum kpu hasyim asyari menyebutkan surat suara di tempat pemungutan suara tps sempat tertukar lt,netral,0.9882545471191406
Wed Feb 14 14:38:40 +0000 2024,pemkabkukar,bupati kutai kartanegara kukar edi damansyah menggunakan hak pilihnya di tempat pemungutan suara tps di jalan arwana blok ada kelurahan timbau tenggarong rabu,netral,0.9972221851348877
Wed Feb 14 14:37:34 +0000 2024,polsek_skjd,kapolsek sukajadi kompol dadang cahyadiawan sh bersama forkopimcam kecamatan sukajadi mengecek tempat pemungutan suara tps di hari pencoblosan pada pemilu di wilayah kec sukajadi kota bandung,netral,0.9971035122871399
Wed Feb 14 14:34:36 +0000 2024,DivHumas_Polri,jajaran polri bersinergi dengan tni dan panitia penyelenggara pemilu mengamankan seluruh tempat pemungutan suara tps di seluruh indonesia kegiatan ini untuk menjamin keamanan masyarakat dalam menggunakan hak pilih suaranya sebagai wujud pelaksanaan demokrasi di indonesia,netral,0.9734184741973877
Wed Feb 14 14:34:09 +0000 2024,CibeunyingKidul,polri terus berkomitmen untuk dengan mengawal dan mengamankan seluruh proses tahapan pemilu salah satunya pengamanan tahapan inti pemilu yakni pemungutan suara pada seluruh tempat pemungutan suara tps,netral,0.9642606973648071
Wed Feb 14 14:32:27 +0000 2024,Kumham_Sulsel,kakanwil kemenkumham sulsel liberti sitinjak bersama para kepala divisi kadiv secara resmi menggunakan hak pilihnya di tempat pemungutan suara tps kelurahan gunung sari kecamatan rappocini tepatnya di aula lapas makassar rabu,netral,0.9959719777107239
Wed Feb 14 14:31:58 +0000 2024,pemkabekasi,hai warganet pada pesta demokrasi tahun sekali ini pj bupati bekasi bersama unsur forkopimda dan sekretaris daerah kabupaten bekasi menyambangi pelaksanaan pemungutan suara atau pencoblosan disejumlah tempat pemungutan suara tps rabu,netral,0.997262716293335
Wed Feb 14 14:29:56 +0000 2024,sdmpoldariau,pendampingan psikologis kepada personil pengamanan tempat pemungutan suara suara di wilayah hukum polda riau,netral,0.9975447058677673
Wed Feb 14 14:19:07 +0000 2024,kompascom,pasangan prabowogibran menang telak di seluruh tempat pemungutan suara tps rusun cilincing,netral,0.9924858808517456
Wed Feb 14 14:18:06 +0000 2024,DivHumas_Polri,jajaran tnipolri melakukan patroli dan peninjauan pengamanan tempat pemungutan suara tps di kota batam provinsi kepulauan riau kegiatan tersebut dilakukan dalam rangka memastikan pelaksanaan pemungutan suara di wilayah kota batam berjalan dengan aman dan lancar dalam,netral,0.9690818786621094
Wed Feb 14 14:17:42 +0000 2024,TirtajayaPolsek,anggota pam tps lakukan pengecekan lokasi tps di desa kutamakmur pada malam hari polres karawang polsek tirtajaya polres karawang polda jabar anggota pam tps polsek tirtajaya aipda asep mumin melaksanakan pengecekan lokasi tempat pemungutan suara,netral,0.9975032210350037
Wed Feb 14 14:13:56 +0000 2024,medcom_id,fenomena surat suara pemilu yang sudah tercoblos untuk pasangan calon paslon nomor urut prabowo subianto dan gibran rakabuming raka terjadi di banyak daerah dan di berbagai tempat pemungutan suara tps sebelumnya viral sebanyak surat suara yang sudah tercoblos untuk,netral,0.9874482750892639
Wed Feb 14 14:10:55 +0000 2024,heralddotID,manajer up makassar selatan gamal rizal kambey mengatakan pihaknya telah siaga di tempattempat khusus seperti kantor komisi pemilihan umum kpu provinsi dan kpu kota bawaslu hingga tempat pemungutan suara tps selengkapnya,netral,0.9928877949714661
Wed Feb 14 14:06:23 +0000 2024,1trenggalek,kapolres trenggalek pantau langsung pengamanan pemungutan suara di tps forkopimda kabupaten trenggalek meninjau sejumlah tempat pemungutan suara tps peninajauan ini dilakukan untuk melihat secara langsung proses pemungutan suara di tingkat tps rabu,netral,0.9953033924102783
Wed Feb 14 13:58:09 +0000 2024,Riau1Official,aniscak imin menang banyak di lingkungan mahasiswa unri pasangan calon presiden capres nomor urut anis baswedanmuhaimin menang telak di tempat pemungutan suara tps kelurahan simpang baru kecamatan binawidya kota,netral,0.9867936968803406
Wed Feb 14 13:57:01 +0000 2024,bawaslukotacrb,kegiatan pengawasan tersebut dilakukan pada tempat pemungutan suara tps pada wilayah di masingmasing kecamatan di kota cirebon ri jabar,netral,0.995840311050415
Wed Feb 14 13:54:04 +0000 2024,WartaAhmadiyah,amir nasional jai ikut pencoblosan berharap pemimpin yang adil dan berintegritas amir nasional jai turut serta dalam pencoblosan di tempat pemungutan suara tps jagakarsa jakarta selatan pada hari rabu februari,netral,0.9900566935539246
Wed Feb 14 13:50:29 +0000 2024,BeritaJakarta,ini dia penampakan tempat pemungutan suara tps terpanjang di kelapa gading tps ini berada di jalan kelapa lilin rw kelurahan pegangsaan dua kelapa gading jakarta utara selengkapnya,netral,0.902873158454895
Wed Feb 14 13:29:54 +0000 2024,ANTARABengkulu,pasangan anies baswedan dan muhaimin iskandar amin menang di tempat pemungutan suara tps kelurahan ciumbuleuit kecamatan cidadap kota bandung yang merupakan tempat ketua tim kampanye daerah tkd prabowogibran jawa barat ridwan kamil mencoblos,netral,0.9942888021469116
Wed Feb 14 13:21:56 +0000 2024,mediaindonesia,salah satu penyintas nur hayati mengaku sejak pukul wita sudah berada di tempat pemungutan suara tps ia bersama keluarganya datang lebih pagi agar bisa segera menyalurkan hak pilihnya,netral,0.9712309241294861
Wed Feb 14 13:20:32 +0000 2024,medsosidcom,keunikan terlihat di salah satu tempat pemungutan suara tps di rebobong lor mororejo tempel sleman daerah istimewa yogyakarta diy rabu baca selengkap di,netral,0.9055272340774536
Wed Feb 14 13:19:04 +0000 2024,kpuprovsumsel,ketua kpu provinsi sumatera selatan memonitoring proses pengepakan surat suara dan pengisian perlengkapan logistik pemungutan suara dalam kotak suara di tempat penyimpanan gudang logistik kpu kabupaten musi banyuasin senin,netral,0.9969632029533386
Wed Feb 14 13:18:20 +0000 2024,heralddotID,prabowogibran pragib merajai tempat pemungutan suara tps dari tiga kepala daerah di provinsi sulawesi selatan sulsel itu pada hari h pemilihan umum pemilu rabu februari,netral,0.9966000914573669
Wed Feb 14 13:15:23 +0000 2024,polpp_pringsewu,kepala satuan polisi pamong praja kabupaten pringsewu jahron spd mendampingi penjabat bupati pringsewu adi erlansyah se mm dalam rangka pemantauan proses pemilihan umum serentak tahun di tempat pemungutan suara tps di beberapa lokasi kabupaten pringsewu,netral,0.9959845542907715
Wed Feb 14 12:42:46 +0000 2024,BawasluLampung_,cekan proses pemungutan suara di tiga tempat pemungutan suara tps yang berada di kota bandar lampung selengkapnya,netral,0.9937840700149536
Wed Feb 14 12:42:00 +0000 2024,penrem_051,danrem wkt brigjen tni riyanto sip bersama forkopimda meninjau ke tempat pemungutan suara tps di wilayah desa ciantra kec cikarang selatan kab bekasi rabu,netral,0.9975730776786804
Wed Feb 14 12:40:28 +0000 2024,indozonemedia,polda metro jaya menyiapkan dua tempat pemungutan suara tps untuk para tahanan yang ditahan di dua rumah tahanan rutan polda metro jaya hasilnya pasangan prabowo subianto dan gibran rakabuming raka unggul dari kedua paslon lainnya,netral,0.961955726146698
Wed Feb 14 12:36:02 +0000 2024,Kntebingtinggi,pada hari rabu februari kepala kejaksaan negeri tebing tinggi bapak muchsin sh mh beserta jajaran menggunakan hak pilihnya pada pemilu bertempat di tempat pemungutan suara tps jalan yos sudarso no lalang kecamatan rambutan kota tebing tinggi,netral,0.9949007034301758
Wed Feb 14 12:24:31 +0000 2024,kebumen_tv,sekda kebumen pantau pemungutan suara pemilu di sejumlah tempat,netral,0.9979088306427002
Wed Feb 14 12:24:13 +0000 2024,kompascom,menurut fadli zon kemenangan hasil hitung cepat ini nyaris sama dengan kenyataan di tempat pemungutan suara tps yang mereka pantau,netral,0.9903265833854675
Wed Feb 14 12:24:13 +0000 2024,kebumen_tv,wabup kebumen pantau pemungutan suara pemilu di sejumlah tempat,netral,0.9978306889533997
Wed Feb 14 12:24:00 +0000 2024,kebumen_tv,bupati kebumen pantau pemungutan suara pemilu di sejumlah tempat,netral,0.9978848099708557
Wed Feb 14 12:21:30 +0000 2024,newestindo,viral di media sosial seorang lansia ingin mencoblos di tempat pemungutan suara tps paslon no tapi disuruh pilih paslon no a threads,netral,0.6752084493637085
Wed Feb 14 12:16:12 +0000 2024,beritajatimcom,di tps ponpes tebuireng jombang prabowogibran juga menang di tps tempat pemungutan suara sekitar ponpes pondok pesantren tebuireng jombang jawa timur paslon pasangan calon via,netral,0.9957802295684814
Wed Feb 14 11:47:05 +0000 2024,beritajatimcom,nuansa jepang di pemilu surabaya petugas tps banjar sugihan pakai cosplay surabaya ada yang berbeda di pemilu surabaya salah satu tempat pemungutan suara tps via,netral,0.9908236265182495
Wed Feb 14 11:46:00 +0000 2024,AboutTNG,tempat pemungutan suara tps di cendana residence pondok benda pamulang tangerang selatan mengusung tema unik sebanyak sembilan petugas kpps di tps bertema pedjoang demokrasi ini menggunakan seragam bergaya pejuang tanah air peta kita tidak mungkin merdeka tanpa,positif,0.7395747900009155
Wed Feb 14 11:41:59 +0000 2024,medcom_id,badan pengawas pemiki bawaslu kabupaten pamekasan jawa timur memutuskan penghitungan ulang di tempat pemungutan suara tps desa bujur barat kecamatan batumarmar pamekasan tps tersebut melakukan penghitungan suara pemilihan presiden pilpres sebelum pukul wib,netral,0.9971400499343872
Wed Feb 14 11:40:56 +0000 2024,prajurit_ash,belitung babinpotdirga lanud h as hanandjoeddin bersama babinsa kodim belitung dan babinkamtibmas polres belitung melaksanakan monitoring kegiatan pencoblosan dan pemungutan suara pemilu disejumlah tempat pemungutan suara tps di wilayah kabupaten belitung,netral,0.9953898191452026
Wed Feb 14 11:36:47 +0000 2024,Alex11585365808,ditemani oleh para pendukungnya mas gibran dan mbak selvi dengan semangat memasuki tempat pemungutan suara siap untuk memberikan suara mereka gibran berani,positif,0.9010252356529236
Wed Feb 14 11:33:05 +0000 2024,Amri786077,di pagi yang cerah mas gibran dan mbak selvi tiba di tempat pemungutan suara di solo siap untuk melaksanakan kewajiban demokratis mereka gibran berani,positif,0.6894673705101013
Wed Feb 14 11:31:02 +0000 2024,heralddotID,pencoblosan di tempat pemungutan suara tps di kelurahan utama kota cimahi rabu februari ditunda sementara penyebabnya surat suara pemilihan presiden dan wakil presiden yang berada di kotak suara tidak ada alias hilang,netral,0.9881991147994995
Wed Feb 14 11:29:05 +0000 2024,kompascom,tempat pemungutan suara tps mekar jaya depok jawa barat tempat pedangdut ayu ting ting nyoblos belum menghitung suara akhir caprescawapres,netral,0.9973426461219788
Wed Feb 14 11:28:03 +0000 2024,hardyII2,bagi temanteman yang nanti pada saat pemungutan suara februari tidak berada di tempat sebagaimana temanteman tetap dapat memilih dengan ganti lokasi,netral,0.9938889741897583
Wed Feb 14 11:23:30 +0000 2024,BeritaJakarta,pesta demokrasi di indonesia berlangsung hari ini februari tak ketinggalan dengan daerah lainnya sejumlah petugas kpps menggunakan seragam sekolah saat bertugas di tempat pemungutan suara tps selengkapnya,netral,0.9473750591278076
Wed Feb 14 11:18:33 +0000 2024,beritajatimcom,prabowogibran menang di tps rutan banjarsari cerme gresik prabowo subianto dan gibran rakabuming raka menang di tempat pemungutan suara tps rutan kelas iib banjarsari cerme gresik via,netral,0.9960187077522278
Wed Feb 14 11:16:35 +0000 2024,pemprovkepbabel,penjabat pj gubernur kepulauan bangka belitung babel safrizal saja menggunakan hak pilihnya pada pemilihan umum pemilu dengan mencoblos di tempat pemungutan suara tps kelurahan padanglama air itam pangkalpinang,netral,0.995695948600769
Wed Feb 14 11:14:25 +0000 2024,updatebalii,kpu buleleng bersama badan pengawas pemilu bawaslu buleleng telah mengagendakan pemungutan suara ulang psu di tempat pemungutan suara tps amp desa pedawa,netral,0.9977286458015442
Wed Feb 14 11:11:10 +0000 2024,MEDIAEXPGROUP,kapolres labuhanbatu keliling dan monitoring sejumlah tps di hari pencoblosan pemilu nusantaraexpress labuhanbatu kapolres labuhanbatu melakukan monitoring keliling ke sejumlah tempat pemungutan suara tps sekitar pukul wib,netral,0.9971156120300293
Wed Feb 14 11:10:54 +0000 2024,mediaindonesia,seperti diberitakan sebelumnya di tempat pemungutan suara tps yang berlokasi di perumahan villa mahkota desa bojongkulur kecamatan gunung putri ada suara sudah tercoblos pada pasangan calon nomor urut,netral,0.9959009289741516
Wed Feb 14 11:09:34 +0000 2024,kumparan,surat suara yang ditemukan tercoblos di tempat pemungutan suara tps way kandis kecamatan tanjung senang bandar lampung mencapai ratusan pemungutan dihentikan total,netral,0.975236713886261
Wed Feb 14 11:09:24 +0000 2024,mediaindonesia,tempat pemungutan suara atau tps di kampung cibodas kelurahan utama kota cimahi jawa barat mengalami gangguan serius dalam pelaksanaan pencoblosan pemilu dan pilpres,netral,0.949857771396637
Wed Feb 14 11:08:03 +0000 2024,AboutTNG,penjabat pj wali kota tangerang nurdin mengatakan sebanyak tempat pemungutan suara tps terdampak banjir akibat hujan deras sejak rabu dini hari ia mengatakan hasil pantauan di lapangan sejumlah wilayah di kecamatan ciledug dan larangan tergenang banjir,netral,0.9886024594306946
Wed Feb 14 11:04:06 +0000 2024,ngopibareng_id,paslon nomor urut prabowogibran unggul di tempat pemungutan suara tps balai rw vi jajartunggal surabaya tempat tri rismaharini nyoblos,netral,0.9959850311279297
